flight_duration,flight_phase,departure_elevation,arrival_elevation,total_onboard,cargo_weight,airline,aircraft_type,aircraft_age,last_maintenance_hours,engine_hours_since_overhaul,pilot_experience,copilot_experience,crew_count,season,weather_condition,visibility_km,wind_speed_knots,wind_direction,temperature_c,precipitation_mm,turbulence_severity,route_complexity,air_traffic_density,risk
381,descent,2400,1563,130,14220,Delta,B737,28,473,6568,8700,884,9,spring,clear,12.361470849460412,4,219,37,17.050679480589388,moderate,0.53,0.06,1
215,takeoff,1078,353,106,6046,Emirates,A350,30,497,515,6568,279,6,spring,storm,11.824828710691262,60,288,-6,16.416876058869754,moderate,0.18,0.59,1
461,landing,1261,817,86,1508,Delta,A320,20,400,3828,5849,6488,9,winter,rain,2.747145744507053,29,90,-4,16.771716423622962,moderate,0.41,0.69,0
517,climb,1810,2772,103,10258,United,A350,18,171,4213,2310,6257,8,autumn,snow,8.020773425207278,41,234,10,1.4298366264734041,moderate,0.71,0.69,0
360,cruise,186,1663,263,15892,Emirates,B787,14,215,2390,1037,2286,8,spring,storm,2.7190229996456154,16,236,4,11.295018406971957,moderate,0.36,0.09,1
440,landing,750,2152,287,15500,Lufthansa,A350,15,156,873,8313,5509,10,winter,snow,10.030823230057438,23,257,-6,14.82741013335209,none,0.22,0.13,0
567,climb,16,517,292,5893,Indigo,B787,6,318,4856,14813,7995,9,summer,snow,6.567833064016818,53,279,-10,12.18521702672873,moderate,0.33,0.49,1
412,landing,2484,2537,195,13223,Emirates,B737,2,378,7402,13243,6681,6,spring,storm,12.298811518532228,6,37,37,19.51853705788445,severe,0.52,0.28,1
138,climb,1546,1348,245,10503,Lufthansa,A350,23,368,2543,10802,7798,7,spring,snow,10.688914332230336,25,246,2,14.284517560543723,severe,0.2,0.42,1
324,climb,1695,1321,196,3615,Delta,B737,10,113,4992,12278,7212,7,spring,rain,13.572279801121756,46,118,21,6.161819758039768,light,0.91,0.07,1
203,takeoff,1954,709,120,11939,Lufthansa,B737,3,50,7043,2004,3611,5,summer,snow,5.7502545288330476,35,193,-8,14.356929636081171,light,0.83,0.73,0
446,cruise,105,1524,60,1561,Delta,A350,5,468,2938,624,1801,4,spring,storm,8.971231799883489,33,296,16,9.848156162274897,none,0.35,0.35,0
266,landing,0,2984,264,1521,Indigo,B737,18,418,7454,11414,6584,9,autumn,snow,14.12951076007062,15,152,36,16.48162625218617,light,0.76,0.64,0
588,descent,596,2682,263,14142,Indigo,B737,28,429,9426,5490,2047,6,spring,storm,8.432708466933812,32,214,35,15.056221624589408,severe,0.39,0.12,1
106,climb,1134,1537,220,16639,Lufthansa,A320,19,275,861,13562,566,8,spring,clear,7.900081435386139,11,24,-7,10.560807706666148,severe,0.55,0.53,1
165,climb,1571,582,110,10117,Lufthansa,B787,30,170,6778,4865,6105,8,summer,snow,10.113770174047733,48,357,21,15.413296479765409,severe,0.09,0.43,1
133,landing,1703,1158,250,7648,Emirates,B737,12,161,5449,6968,4175,9,autumn,clear,11.231554404848167,12,61,39,5.417615417757073,severe,0.73,0.38,1
308,cruise,2503,2099,167,14618,Indigo,B737,8,251,2161,14253,6409,10,winter,snow,5.345994078726952,13,305,14,19.43864045385973,moderate,0.51,0.01,0
502,landing,844,88,156,13619,Lufthansa,B787,30,21,3058,7134,1094,7,spring,clear,13.18072469746098,49,293,3,14.421267483842096,moderate,0.5,0.01,1
431,cruise,719,77,50,14240,Indigo,B737,14,61,4002,6036,7412,7,summer,rain,7.43637204567336,19,236,5,8.48369522533843,moderate,0.48,0.14,0
566,climb,1327,1959,157,19030,United,B787,16,411,4367,4920,2237,6,spring,snow,8.53285859339283,55,242,10,3.1096105022297404,severe,0.29,0.33,1
532,cruise,1669,2603,127,7699,Delta,B787,15,499,7193,4433,7880,10,winter,storm,8.780759633039555,2,14,34,2.4140571262166244,moderate,0.78,0.55,0
94,climb,1727,2361,147,9559,Emirates,A350,24,53,9430,4408,3459,5,spring,snow,12.6550030762572,28,43,19,3.4014753936370457,severe,0.49,0.03,1
562,climb,1518,2893,141,6362,Delta,A350,30,364,1522,10979,260,6,winter,clear,11.617479429401511,11,75,31,10.912069642841693,light,0.97,0.6,1
144,descent,1089,1873,56,19352,Emirates,B737,1,266,9269,14774,3240,10,winter,clear,3.763628887967203,13,205,-4,18.87161073614417,light,0.44,0.42,0
162,climb,2855,1527,283,1355,Emirates,A350,13,169,2422,6314,3499,5,winter,rain,6.470873182994334,30,253,28,2.785727018810502,light,0.7,0.83,0
341,takeoff,1372,1173,273,19890,Lufthansa,B787,5,440,7612,2454,7079,8,summer,snow,7.025509604710494,44,162,-4,11.043678707735232,light,0.84,0.45,0
407,takeoff,1129,2747,222,19519,Emirates,A350,5,85,4394,11843,687,5,autumn,clear,4.326523374426216,25,248,-14,5.540111168580751,moderate,0.22,0.23,0
585,descent,2400,51,57,12928,United,A320,25,439,6440,7766,6689,4,winter,rain,3.796668912803158,12,184,-2,15.024680053722026,light,0.56,0.62,1
238,descent,954,1386,143,7319,United,B787,11,132,8891,8094,4361,8,autumn,storm,13.470920256184518,3,249,-10,12.237980838211849,moderate,0.73,0.57,0
423,cruise,2106,2026,151,10583,Delta,B787,4,94,5612,2922,5580,4,summer,rain,3.653834495158476,4,25,37,9.116896925298718,moderate,0.05,0.47,0
451,takeoff,696,1108,75,1983,Emirates,B787,28,245,4788,11660,4684,4,winter,clear,2.1294290149837356,13,275,-10,9.225613661395345,light,0.61,0.33,0
304,landing,2151,432,239,10929,Lufthansa,B737,17,420,3450,10289,5252,4,autumn,snow,1.8455345742006322,39,119,11,15.566096438038953,severe,0.23,0.96,1
468,climb,191,2469,211,9370,Emirates,B787,9,138,8416,13030,4773,9,autumn,snow,1.582324263155953,59,201,-18,3.828335999724788,none,0.5,0.83,1
579,takeoff,1083,37,115,3330,Indigo,B737,11,63,2276,14815,6723,8,autumn,clear,8.965945245711282,59,59,16,12.127024340770374,light,0.56,0.1,1
176,climb,673,881,84,17317,United,A350,24,250,1036,1195,4890,4,winter,snow,4.654701329562482,57,171,32,8.432281690678183,light,0.24,0.54,1
326,climb,195,781,216,14847,United,A350,1,296,5147,6358,3266,4,summer,clear,13.59078411616878,13,283,19,1.301736103414537,severe,0.43,0.56,1
184,takeoff,2223,2631,109,14387,Indigo,A320,15,455,6149,10407,870,7,summer,clear,2.7979387615946325,3,307,12,15.650025475661273,moderate,0.34,0.39,0
177,climb,2702,521,122,13762,Delta,B737,16,407,2346,1665,4406,6,autumn,storm,8.01476135516247,39,87,8,1.6284586960665282,moderate,0.42,0.86,0
186,cruise,1501,946,77,12466,Delta,A350,24,95,1683,9960,817,9,summer,storm,14.448618580656644,13,3,19,8.273557277243881,light,0.48,0.45,1
392,takeoff,1230,621,94,10395,Delta,A320,15,22,6703,13134,741,6,autumn,snow,2.7847462338325704,4,262,-12,10.859158786980615,severe,0.76,0.86,1
199,landing,1793,483,149,8453,Lufthansa,B737,14,456,9307,5416,6511,8,summer,rain,9.074763329334612,5,352,40,19.154024785100287,none,0.88,0.47,0
510,takeoff,1534,2705,177,15927,Indigo,A320,24,344,6279,8704,6102,8,winter,clear,12.213427393236746,17,35,23,13.128589406043265,moderate,0.26,0.66,1
78,takeoff,501,761,160,12457,Lufthansa,B787,19,242,8387,14741,1501,4,spring,snow,12.756350731791446,32,58,-14,12.675101573905357,none,0.48,0.13,0
479,takeoff,2706,1965,221,1810,United,B737,17,257,8158,9025,3882,4,autumn,rain,3.7462127222803145,28,248,23,5.3114952617097515,light,0.07,0.25,0
154,descent,2079,2421,215,10316,Emirates,B737,6,375,1648,14908,7495,5,autumn,snow,11.055075918291921,56,89,-10,14.128805252179228,severe,0.48,0.43,1
201,landing,2755,2386,134,12944,Lufthansa,B787,19,255,3546,2460,622,5,spring,snow,7.901504497414688,12,238,16,18.60893533257723,moderate,0.22,0.16,0
500,landing,420,526,153,18601,Indigo,A350,3,70,1241,2751,5219,5,summer,storm,1.2733529985088536,43,305,2,3.1601217436100026,light,0.71,0.08,1
449,takeoff,1889,2154,256,14595,Delta,B737,28,116,2566,14144,2133,6,summer,storm,3.146075803732362,2,340,-11,14.647711388954583,light,0.56,0.53,0
272,cruise,325,2089,134,4576,Delta,A350,18,460,1478,8963,4866,7,summer,clear,11.606160298261146,5,146,36,5.692826520133627,severe,0.24,0.66,1
182,cruise,2696,2731,221,11532,Delta,A350,14,290,5778,1108,3334,6,spring,snow,10.733461218717617,48,104,38,4.137491251209666,none,0.41,0.08,1
423,cruise,1903,806,173,15452,United,A320,19,147,5596,11068,4922,10,summer,rain,4.451539162453544,32,178,-17,19.91715248781229,severe,0.16,0.67,1
226,descent,2113,407,148,8748,Indigo,A350,15,137,3681,7727,6618,7,autumn,rain,1.8604501228209231,3,209,26,15.198672484081296,severe,0.82,0.72,1
496,takeoff,1364,749,126,11526,Indigo,B737,25,200,557,12345,7559,4,autumn,storm,6.892868408681505,51,277,-20,18.37368927558138,severe,0.16,0.66,0
191,landing,2971,1510,258,6002,Indigo,A320,5,380,3000,2348,4233,4,autumn,storm,4.51354063233879,31,230,8,10.788570716330494,moderate,0.95,0.84,0
472,descent,237,392,278,4844,Delta,B787,22,70,6213,3316,4586,10,spring,clear,12.53339526277865,40,322,28,6.24735550277707,light,0.31,0.08,0
197,descent,376,1309,246,17157,Emirates,B737,3,480,8963,9335,1541,10,winter,clear,14.630686315452225,44,141,13,6.6083812137174895,light,0.4,0.56,0
144,climb,32,1257,187,1068,Lufthansa,A320,24,340,4418,10351,472,5,summer,clear,3.7383552850827133,25,325,21,1.0150979385188563,moderate,0.84,0.84,0
233,takeoff,2796,1566,224,8557,Emirates,B737,14,166,4417,5274,6025,8,autumn,rain,5.846220908404743,7,305,2,4.111164488805361,severe,0.8,0.25,1
292,landing,129,1706,145,15696,Indigo,B737,6,10,9895,2640,6400,7,spring,rain,9.097227729866548,11,181,18,5.652856972993126,severe,0.44,0.31,1
206,cruise,1887,1316,219,9824,Lufthansa,A320,3,342,3011,12700,3873,5,winter,clear,2.389180120024928,4,332,7,16.75533479660765,moderate,0.74,0.59,0
422,descent,220,2273,129,12164,Emirates,A350,9,459,4617,14209,7457,5,winter,snow,10.616650079468934,57,336,37,2.036636559011915,severe,0.67,0.56,1
329,climb,1918,1966,104,7216,Lufthansa,A320,16,151,1306,14756,6662,6,autumn,clear,2.612488348291923,2,202,-9,9.350780309485064,severe,0.06,0.52,1
274,landing,2879,538,59,3504,Delta,A350,16,43,9773,5968,2291,9,spring,storm,10.063471330828149,50,214,-20,0.9327882548185618,none,0.19,0.3,1
330,takeoff,2674,702,196,17359,Delta,A350,21,264,5603,9569,947,10,winter,snow,8.21103545580376,19,242,18,0.23690804590419834,moderate,0.2,0.33,0
392,takeoff,1566,2811,74,10652,United,A320,16,236,2266,14751,2538,7,autumn,snow,2.1014696049821904,0,166,33,12.130997556355627,severe,0.45,0.94,1
310,takeoff,891,189,287,15558,Lufthansa,A350,15,128,1995,14184,1618,7,winter,rain,6.237237179831705,20,159,7,2.7437175504729328,severe,0.12,0.58,1
91,takeoff,2606,1665,139,9000,Delta,A320,5,368,8968,10532,973,10,spring,snow,9.81806963538874,30,188,2,1.3446605622449948,light,0.28,0.37,0
211,descent,2111,1228,251,8698,Indigo,B787,13,72,8069,2554,5004,5,spring,storm,6.905154530759737,52,138,35,4.5706402504294275,severe,0.84,0.5,1
542,cruise,192,290,53,8699,Delta,A320,9,443,8077,11295,7043,5,winter,clear,14.31085050966492,15,225,25,8.66106460535028,none,0.29,1.0,0
151,descent,1576,1529,144,8619,United,A320,9,106,6828,6457,6851,10,spring,storm,14.625110182861988,59,174,34,7.97701246790397,light,0.68,0.52,1
83,landing,1717,2964,184,15323,Emirates,B787,12,266,7544,1351,1783,7,winter,rain,13.670795620737117,7,98,13,19.491858886585092,light,0.93,0.27,1
540,takeoff,372,815,131,18519,Delta,B787,1,410,10000,5294,5638,8,spring,snow,9.457247638609221,59,250,-14,13.995565002719719,severe,0.43,0.55,1
94,climb,2769,2882,275,13565,Indigo,B737,6,423,7425,10533,3523,10,spring,rain,10.785195980343952,52,252,8,14.589436913411314,none,0.57,0.83,1
188,descent,2387,2037,242,4809,Emirates,B787,6,250,7835,3321,2963,9,autumn,rain,3.184777235608636,10,288,38,12.641370311492455,severe,0.45,0.88,1
144,cruise,1992,1708,240,19825,Indigo,A320,20,336,5187,12626,6754,5,spring,snow,4.42470283232964,36,265,18,1.7775072146435722,moderate,0.14,0.8,0
355,descent,1151,1230,153,6312,United,B737,2,31,7568,3406,4440,8,winter,clear,6.909893513674888,46,269,12,8.983486044569698,light,0.63,0.23,1
96,cruise,125,2114,256,5443,Emirates,B787,9,173,6507,6234,435,6,winter,storm,14.455360877003702,54,35,-17,13.660692088917632,moderate,0.66,0.88,1
485,cruise,1517,259,181,8601,Lufthansa,B737,16,378,9927,11689,3548,10,winter,clear,5.5801117054874325,25,73,14,11.854266797969899,moderate,0.01,0.5,1
530,takeoff,344,2653,232,14946,Delta,B787,12,349,1966,1024,4048,6,spring,storm,13.563136995295704,47,349,17,13.851511708508086,moderate,0.48,0.48,1
278,takeoff,1620,1388,185,6752,United,A350,21,167,9252,5983,3404,9,winter,rain,4.229393260444871,1,42,-12,15.634002715658816,moderate,0.46,0.43,0
398,takeoff,2990,797,199,18651,Lufthansa,A350,6,398,5830,5505,4373,8,spring,snow,8.539903936117673,44,222,17,0.6365730733537434,moderate,0.67,0.79,0
295,takeoff,2738,599,89,1684,United,B737,14,425,7833,5270,6405,10,spring,snow,2.256319872702978,42,65,30,2.17796568158962,light,0.45,0.81,1
349,takeoff,2601,2594,105,5912,Indigo,A350,1,346,1822,3869,1013,7,winter,rain,8.14771743401511,40,88,-3,11.862321693712492,severe,0.38,0.5,1
121,cruise,907,2008,108,5765,Indigo,A320,1,68,9611,3848,425,5,autumn,storm,2.5514140120499387,19,162,-18,17.164716970211487,severe,0.4,0.05,1
479,landing,1141,507,57,6649,Lufthansa,B787,3,329,9893,9886,5315,5,spring,clear,11.273304438524335,31,47,-7,14.770833081231489,severe,0.09,0.3,1
184,landing,275,2946,193,9939,Emirates,B737,23,224,7084,13255,7946,5,winter,storm,1.9279889692868224,16,75,-7,5.565127707112627,severe,0.98,0.0,1
403,climb,2861,2195,146,12936,United,A350,19,455,9686,7127,5193,5,autumn,snow,13.867631030681794,7,358,2,8.504097435430761,none,0.06,0.11,0
591,cruise,1306,1230,190,13797,Indigo,B787,5,500,6928,11809,1594,6,winter,storm,7.744445170471594,45,308,19,11.65953509741167,none,0.4,0.16,1
201,descent,1441,2576,200,10544,Lufthansa,A320,20,282,6646,13663,7471,6,autumn,rain,12.313246090462101,22,122,15,13.800689559902573,moderate,0.46,0.16,0
285,cruise,1808,2741,86,15197,Emirates,B737,6,470,8333,10648,3073,10,winter,rain,13.499403267938584,44,20,24,8.019565617884513,moderate,0.77,0.32,0
581,climb,121,433,146,13318,United,A350,29,354,7289,9439,4949,7,autumn,clear,5.785767364627355,51,95,14,0.7135989813792665,moderate,0.17,0.39,1
530,takeoff,1581,2737,73,1339,United,A350,18,65,4851,3965,6220,9,summer,snow,11.011168614178759,4,52,38,17.83384693680299,none,0.52,0.66,0
181,climb,1479,1546,238,15412,Delta,A350,8,206,7302,12075,6668,8,summer,snow,3.8434619600514828,33,331,24,7.057662860435556,severe,0.5,0.6,1
410,landing,322,254,144,6029,Delta,B787,6,223,9675,7750,2758,4,autumn,clear,2.4271361301714975,2,122,14,4.776145896212094,moderate,0.49,0.81,1
366,cruise,2248,551,267,2469,Delta,B737,30,52,8939,13135,3662,7,summer,storm,13.730395082496006,33,90,13,13.763552004448954,moderate,0.08,0.79,0
412,descent,777,2074,64,19906,Indigo,B737,30,300,8505,3960,654,6,winter,snow,8.320451133470382,39,154,-4,0.45082007779358557,moderate,0.89,0.16,0
483,climb,2638,1008,78,9752,United,A320,4,150,1016,10513,5615,4,summer,rain,12.27645795277905,20,353,23,18.1967156580462,none,0.47,0.2,0
487,landing,2926,87,183,10574,Lufthansa,B787,28,381,4080,11665,440,5,spring,rain,8.532786913106655,30,82,21,0.3254174403415977,severe,0.35,0.08,1
104,cruise,254,84,91,19056,Lufthansa,B787,1,178,5161,11998,1277,7,summer,rain,12.158530656182414,24,87,2,12.10558606723292,none,0.96,0.84,0
105,cruise,1595,1567,87,6674,United,A320,5,341,3026,2548,6954,5,winter,rain,6.8217281461222266,3,246,11,17.686376171571887,none,0.84,0.83,0
107,descent,2999,2806,52,6726,Indigo,B737,11,42,2811,5940,6024,5,winter,storm,6.510549898893554,33,242,-8,8.530086876485507,light,0.89,0.22,0
299,landing,2035,501,126,7271,Emirates,B737,16,167,828,9333,7846,6,winter,storm,1.640159496474976,13,306,29,0.6457059626476469,light,0.38,0.58,1
224,descent,1003,1408,173,15926,Emirates,B787,6,39,2537,6373,6326,9,spring,rain,1.5924464179064737,21,93,12,12.794850496016295,none,0.4,0.96,0
507,climb,905,706,90,18010,Emirates,B737,16,433,6841,14479,734,6,autumn,clear,13.57004531534129,27,310,-1,8.120538514836205,severe,0.81,0.28,1
187,descent,821,2325,58,18692,Indigo,A320,13,170,9482,2538,889,8,winter,clear,7.5791403176127,15,4,-14,15.469762287496085,light,0.45,0.62,0
249,cruise,1565,50,52,11822,Emirates,B737,26,250,1488,7147,6974,6,spring,rain,7.095910824659169,0,341,8,14.428027324851843,moderate,0.38,0.87,0
105,climb,1897,2352,292,10953,Emirates,A350,21,47,5977,14069,7630,9,winter,snow,9.204482974614361,2,238,-11,17.76510400502976,severe,0.42,0.32,1
159,takeoff,2831,152,141,11679,Delta,A350,2,306,8974,10297,1608,8,summer,rain,2.810282011140292,17,65,11,16.57858022586654,light,0.48,0.38,0
324,descent,2516,948,108,14841,Indigo,A320,14,422,823,11720,7064,4,spring,snow,8.845169934678797,32,256,14,9.46661615573751,none,0.29,0.15,1
299,descent,1687,452,188,8048,Indigo,B787,21,285,3883,8500,5874,5,spring,rain,7.271176407891216,11,77,21,19.41104381206335,severe,0.45,0.26,1
80,climb,890,2925,88,2739,United,A320,27,184,7498,2858,2672,9,autumn,clear,2.0202449905215847,3,219,7,13.90399446656432,moderate,0.79,0.45,0
489,landing,2844,2074,296,10176,Delta,A350,16,240,6184,6173,7632,4,spring,rain,10.152441919998035,23,152,6,14.739260398591442,none,0.81,0.04,0
276,climb,1776,31,289,14689,Indigo,A350,8,121,1682,8345,4213,10,summer,snow,9.088553284412825,5,341,4,14.330019745685988,light,0.46,0.91,0
540,descent,1945,2861,272,2515,Delta,B737,8,393,595,7966,1599,10,autumn,clear,2.4080377440101044,31,261,-12,7.045089773576905,none,0.36,0.23,0
465,takeoff,2573,1193,247,7105,Indigo,B787,28,67,3299,8913,6894,10,autumn,rain,7.072028787566482,28,33,10,18.220491644738082,moderate,0.33,0.91,0
275,climb,1145,89,298,12021,United,B787,3,64,3998,10377,6762,7,spring,storm,3.005659838293626,29,188,11,5.0270403231887535,severe,0.33,0.84,1
65,takeoff,1172,2355,273,9679,Lufthansa,B737,5,115,5041,2012,3525,5,spring,storm,8.19022670305456,21,9,30,9.330374513118262,light,0.64,0.48,0
449,takeoff,606,2710,279,12054,Lufthansa,B787,15,193,5063,1674,5771,4,spring,storm,7.608019443264125,31,352,6,2.1783354008038924,severe,0.84,0.33,1
151,climb,2309,1926,161,4967,United,A320,22,159,2558,7346,4033,8,summer,clear,3.543862516653088,31,17,33,6.852712581120722,none,0.88,0.4,0
418,descent,1543,567,149,12521,United,A320,1,200,1323,7414,7414,6,autumn,rain,6.044935222000701,47,275,-10,8.496813987706531,none,0.05,0.83,0
351,takeoff,849,817,231,2202,Emirates,B737,30,190,8642,14509,2066,9,summer,snow,12.338165800202443,11,184,12,19.74906111109567,moderate,0.77,0.61,1
292,climb,971,1976,291,16075,United,A350,8,242,4453,5069,218,6,summer,clear,13.58922970975236,9,81,32,8.862037300908625,none,0.2,0.52,0
288,cruise,778,1178,139,18107,Delta,A320,22,479,8727,13045,465,8,spring,rain,12.979330550542397,45,229,-4,4.966376797356884,none,0.94,0.06,1
429,takeoff,2382,2804,144,2919,United,A320,8,82,7943,3733,7009,8,spring,storm,1.8859921206116725,40,299,-10,11.785558275618726,light,0.62,0.58,1
72,descent,2789,904,95,18395,Lufthansa,B787,7,51,7747,578,4306,9,autumn,snow,2.3419455346296973,42,182,8,16.80103757865883,moderate,0.12,0.35,1
291,descent,480,982,120,14747,Emirates,A350,21,191,7870,13672,5149,7,autumn,rain,8.529874412466693,8,34,38,14.270227835845184,light,0.38,0.08,0
377,cruise,220,1733,141,2635,United,A320,2,247,2206,10355,6375,10,autumn,rain,13.09403969729217,54,264,36,14.97817383155212,moderate,0.21,0.62,1
233,landing,1249,207,182,9371,Lufthansa,B787,20,383,5404,12917,2822,7,winter,snow,8.275810335280955,44,221,30,6.88181221308543,severe,0.82,0.42,1
165,landing,1153,1614,203,14369,Lufthansa,B737,28,299,4830,11592,331,6,winter,storm,6.000543272963933,15,256,21,11.60174669059704,severe,0.87,0.06,1
228,climb,1598,2860,223,16369,United,A320,30,432,1484,12049,2658,8,summer,snow,4.7167865643466325,22,253,-6,0.11419121385453979,light,0.94,0.55,1
106,takeoff,2569,2320,264,5099,Indigo,B787,29,205,6587,4789,5766,5,winter,clear,8.987879339305959,52,168,-6,19.652967400673187,moderate,0.21,0.03,1
545,descent,424,649,281,2097,Indigo,B787,4,44,9635,14031,6658,7,spring,rain,11.135283149008457,9,102,17,4.955256641796901,moderate,0.59,0.03,0
295,descent,2424,1334,184,6760,Delta,A350,21,499,8236,10274,5583,7,winter,snow,6.141703075189795,41,292,21,2.911949679092969,severe,0.79,0.86,1
589,cruise,1637,2624,162,8749,United,B737,16,377,5173,4862,830,4,spring,rain,11.5594492231906,1,37,38,2.7964248368634825,severe,0.26,0.72,1
538,descent,1762,1685,223,19377,Emirates,A320,5,305,8770,8604,2612,4,spring,clear,13.172874517318018,44,191,22,13.778744544525454,light,0.59,0.25,0
364,descent,73,787,214,11109,Delta,B737,19,492,7186,12006,3362,4,summer,clear,8.280287688996014,38,353,38,19.66030248148765,severe,0.47,0.28,1
373,landing,2931,1929,96,16688,Delta,B787,23,424,1867,4096,1844,10,winter,rain,9.812624416438723,45,146,25,5.538314155539441,moderate,0.08,0.36,1
250,landing,1333,2907,93,4624,Delta,A350,20,303,8305,639,2800,8,summer,rain,14.15029541976699,35,7,0,8.51220977010504,light,0.81,0.52,1
115,descent,1276,2958,124,4025,United,A320,25,106,5890,7768,294,10,autumn,storm,11.872402965802085,3,117,22,10.554220869613742,light,0.95,0.61,0
